Time(UTC),Symbol,Funding Rate
2022-08-27 08:00:00,ETHUSDT,-0.00013472
2022-08-27 00:00:00,ETHUSDT,-0.00003206
2022-08-26 16:00:00,ETHUSDT,0.00006457
2022-08-26 08:00:00,ETHUSDT,-0.00011519
2022-08-26 00:00:00,ETHUSDT,-0.00008261
2022-08-25 16:00:00,ETHUSDT,-0.00005022
2022-08-25 08:00:00,ETHUSDT,-0.00009205
2022-08-25 00:00:00,ETHUSDT,-0.0001011
2022-08-24 16:00:00,ETHUSDT,0.00000116
2022-08-24 08:00:00,ETHUSDT,-0.00004893
2022-08-24 00:00:00,ETHUSDT,-0.00025069
2022-08-23 16:00:00,ETHUSDT,-0.00022282
2022-08-23 08:00:00,ETHUSDT,-0.00008816
2022-08-23 00:00:00,ETHUSDT,-0.00001255
2022-08-22 16:00:00,ETHUSDT,-0.00009265
2022-08-22 08:00:00,ETHUSDT,-0.00004481
2022-08-22 00:00:00,ETHUSDT,-0.00008618
2022-08-21 16:00:00,ETHUSDT,-0.0000269
2022-08-21 08:00:00,ETHUSDT,-0.00003727
2022-08-21 00:00:00,ETHUSDT,-0.0000013
2022-08-20 16:00:00,ETHUSDT,0.00006202
2022-08-20 08:00:00,ETHUSDT,0.00004262
2022-08-20 00:00:00,ETHUSDT,0.00007348
2022-08-19 16:00:00,ETHUSDT,0.0001
2022-08-19 08:00:00,ETHUSDT,0.0000938
2022-08-19 00:00:00,ETHUSDT,-0.0000588
2022-08-18 16:00:00,ETHUSDT,-0.00000811
2022-08-18 08:00:00,ETHUSDT,0.0001
2022-08-18 00:00:00,ETHUSDT,0.0001
2022-08-17 16:00:00,ETHUSDT,0.0001
2022-08-17 08:00:00,ETHUSDT,0.0001
2022-08-17 00:00:00,ETHUSDT,0.0001
2022-08-16 16:00:00,ETHUSDT,0.0001
2022-08-16 08:00:00,ETHUSDT,0.0001
2022-08-16 00:00:00,ETHUSDT,0.0001
2022-08-15 16:00:00,ETHUSDT,0.0001
2022-08-15 08:00:00,ETHUSDT,0.0001
2022-08-15 00:00:00,ETHUSDT,0.0001
2022-08-14 16:00:00,ETHUSDT,0.0001
2022-08-14 08:00:00,ETHUSDT,0.0001
2022-08-14 00:00:00,ETHUSDT,0.0001
2022-08-13 16:00:00,ETHUSDT,0.0001
2022-08-13 08:00:00,ETHUSDT,0.0001
2022-08-13 00:00:00,ETHUSDT,0.0001
2022-08-12 16:00:00,ETHUSDT,0.0001
2022-08-12 08:00:00,ETHUSDT,0.0001
2022-08-12 00:00:00,ETHUSDT,0.0001
2022-08-11 16:00:00,ETHUSDT,0.0001
2022-08-11 08:00:00,ETHUSDT,0.0001
2022-08-11 00:00:00,ETHUSDT,0.0001
2022-08-10 16:00:00,ETHUSDT,0.0001
2022-08-10 08:00:00,ETHUSDT,0.0001
2022-08-10 00:00:00,ETHUSDT,0.0001
2022-08-09 16:00:00,ETHUSDT,0.0001
2022-08-09 08:00:00,ETHUSDT,0.0001
2022-08-09 00:00:00,ETHUSDT,0.0001
2022-08-08 16:00:00,ETHUSDT,0.0001
2022-08-08 08:00:00,ETHUSDT,0.0001
2022-08-08 00:00:00,ETHUSDT,0.00006047
2022-08-07 16:00:00,ETHUSDT,0.0000579
2022-08-07 08:00:00,ETHUSDT,0.00001676
2022-08-07 00:00:00,ETHUSDT,0.00001077
2022-08-06 16:00:00,ETHUSDT,0.0001
2022-08-06 08:00:00,ETHUSDT,0.0001
2022-08-06 00:00:00,ETHUSDT,0.00008938
2022-08-05 16:00:00,ETHUSDT,0.00005306
2022-08-05 08:00:00,ETHUSDT,-0.0000346
2022-08-05 00:00:00,ETHUSDT,-0.00003429
2022-08-04 16:00:00,ETHUSDT,0.0000529
2022-08-04 08:00:00,ETHUSDT,0.00007507
2022-08-04 00:00:00,ETHUSDT,0.00006919
2022-08-03 16:00:00,ETHUSDT,-0.00005662
2022-08-03 08:00:00,ETHUSDT,-0.00005425
2022-08-03 00:00:00,ETHUSDT,-0.00000561
2022-08-02 16:00:00,ETHUSDT,-0.00006226
2022-08-02 08:00:00,ETHUSDT,0.0001
2022-08-02 00:00:00,ETHUSDT,0.0001
2022-08-01 16:00:00,ETHUSDT,0.0000666
2022-08-01 08:00:00,ETHUSDT,-0.00000442
2022-08-01 00:00:00,ETHUSDT,0.0001
2022-07-31 16:00:00,ETHUSDT,0.0001
2022-07-31 08:00:00,ETHUSDT,0.0001
2022-07-31 00:00:00,ETHUSDT,0.00006426
2022-07-30 16:00:00,ETHUSDT,0.00001731
2022-07-30 08:00:00,ETHUSDT,0.0001
2022-07-30 00:00:00,ETHUSDT,0.0001
2022-07-29 16:00:00,ETHUSDT,0.0001
2022-07-29 08:00:00,ETHUSDT,0.0001
2022-07-29 00:00:00,ETHUSDT,0.0001
2022-07-28 16:00:00,ETHUSDT,0.0001
2022-07-28 08:00:00,ETHUSDT,0.0000374
2022-07-28 00:00:00,ETHUSDT,0.00000583
2022-07-27 16:00:00,ETHUSDT,0.00004338
2022-07-27 08:00:00,ETHUSDT,0.0001
2022-07-27 00:00:00,ETHUSDT,0.00003821
2022-07-26 16:00:00,ETHUSDT,0.0001
2022-07-26 08:00:00,ETHUSDT,0.0001
2022-07-26 00:00:00,ETHUSDT,0.0001
2022-07-25 16:00:00,ETHUSDT,0.0001
2022-07-25 08:00:00,ETHUSDT,0.0001
2022-07-25 00:00:00,ETHUSDT,0.0001
2022-07-24 16:00:00,ETHUSDT,0.0001
2022-07-24 08:00:00,ETHUSDT,0.0001
2022-07-24 00:00:00,ETHUSDT,0.0001
2022-07-23 16:00:00,ETHUSDT,0.0001
2022-07-23 08:00:00,ETHUSDT,0.0000676
2022-07-23 00:00:00,ETHUSDT,0.0001
2022-07-22 16:00:00,ETHUSDT,0.0001
2022-07-22 08:00:00,ETHUSDT,0.0001
2022-07-22 00:00:00,ETHUSDT,0.0001
2022-07-21 16:00:00,ETHUSDT,0.0001
2022-07-21 08:00:00,ETHUSDT,0.0001
2022-07-21 00:00:00,ETHUSDT,0.0001
2022-07-20 16:00:00,ETHUSDT,0.0001
2022-07-20 08:00:00,ETHUSDT,0.0001
2022-07-20 00:00:00,ETHUSDT,0.0001
2022-07-19 16:00:00,ETHUSDT,0.0001
2022-07-19 08:00:00,ETHUSDT,0.0001
2022-07-19 00:00:00,ETHUSDT,0.00005682
2022-07-18 16:00:00,ETHUSDT,0.00007249
2022-07-18 08:00:00,ETHUSDT,0.00003604
2022-07-18 00:00:00,ETHUSDT,0.0000373
2022-07-17 16:00:00,ETHUSDT,0.00005406
2022-07-17 08:00:00,ETHUSDT,0.0001
2022-07-17 00:00:00,ETHUSDT,0.0001
2022-07-16 16:00:00,ETHUSDT,0.00005678
2022-07-16 08:00:00,ETHUSDT,0.00001282
2022-07-16 00:00:00,ETHUSDT,-0.00004383
2022-07-15 16:00:00,ETHUSDT,-0.00002364
2022-07-15 08:00:00,ETHUSDT,0.00008075
2022-07-15 00:00:00,ETHUSDT,0.0001
2022-07-14 16:00:00,ETHUSDT,0.00002218
2022-07-14 08:00:00,ETHUSDT,-0.00000077
2022-07-14 00:00:00,ETHUSDT,-0.00006481
2022-07-13 16:00:00,ETHUSDT,-0.00014763
2022-07-13 08:00:00,ETHUSDT,-0.00013127
2022-07-13 00:00:00,ETHUSDT,-0.0001107
2022-07-12 16:00:00,ETHUSDT,-0.00004235
2022-07-12 08:00:00,ETHUSDT,0.00001116
2022-07-12 00:00:00,ETHUSDT,0.0001
2022-07-11 16:00:00,ETHUSDT,0.0001
2022-07-11 08:00:00,ETHUSDT,0.0001
2022-07-11 00:00:00,ETHUSDT,0.00006545
2022-07-10 16:00:00,ETHUSDT,0.0001
2022-07-10 08:00:00,ETHUSDT,0.0001
2022-07-10 00:00:00,ETHUSDT,0.0001
2022-07-09 16:00:00,ETHUSDT,0.00008987
2022-07-09 08:00:00,ETHUSDT,0.0001
2022-07-09 00:00:00,ETHUSDT,0.0001
2022-07-08 16:00:00,ETHUSDT,0.0000427
2022-07-08 08:00:00,ETHUSDT,0.0001
2022-07-08 00:00:00,ETHUSDT,0.0001
2022-07-07 16:00:00,ETHUSDT,-0.00000742
2022-07-07 08:00:00,ETHUSDT,0.0001
2022-07-07 00:00:00,ETHUSDT,0.0001
2022-07-06 16:00:00,ETHUSDT,0.0001
2022-07-06 08:00:00,ETHUSDT,0.0001
2022-07-06 00:00:00,ETHUSDT,-0.0000454
2022-07-05 16:00:00,ETHUSDT,0.00006601
2022-07-05 08:00:00,ETHUSDT,-0.00020321
2022-07-05 00:00:00,ETHUSDT,0.00000413
2022-07-04 16:00:00,ETHUSDT,-0.00011853
2022-07-04 08:00:00,ETHUSDT,0.0001
2022-07-04 00:00:00,ETHUSDT,-0.00027052
2022-07-03 16:00:00,ETHUSDT,0.0001
2022-07-03 08:00:00,ETHUSDT,0.0001
2022-07-03 00:00:00,ETHUSDT,0.00000954
2022-07-02 16:00:00,ETHUSDT,-0.00003792
2022-07-02 08:00:00,ETHUSDT,0.0001
2022-07-02 00:00:00,ETHUSDT,-0.00000979
2022-07-01 16:00:00,ETHUSDT,0.00006238
2022-07-01 08:00:00,ETHUSDT,-0.00011184
2022-07-01 00:00:00,ETHUSDT,-0.00023122
2022-06-30 16:00:00,ETHUSDT,-0.0001122
2022-06-30 08:00:00,ETHUSDT,0.00000997
2022-06-30 00:00:00,ETHUSDT,0.00009238
2022-06-29 16:00:00,ETHUSDT,0.0000261
2022-06-29 08:00:00,ETHUSDT,0.0001
2022-06-29 00:00:00,ETHUSDT,0.00006398
2022-06-28 16:00:00,ETHUSDT,0.0001
2022-06-28 08:00:00,ETHUSDT,-0.00011111
2022-06-28 00:00:00,ETHUSDT,0.0000396
2022-06-27 16:00:00,ETHUSDT,-0.00014203
2022-06-27 08:00:00,ETHUSDT,-0.00015829
2022-06-27 00:00:00,ETHUSDT,-0.00012584
2022-06-26 16:00:00,ETHUSDT,0.00001664
2022-06-26 08:00:00,ETHUSDT,-0.00020625
2022-06-26 00:00:00,ETHUSDT,-0.00007988
2022-06-25 16:00:00,ETHUSDT,0.0001
2022-06-25 08:00:00,ETHUSDT,-0.00002735
2022-06-25 00:00:00,ETHUSDT,0.00003978
2022-06-24 16:00:00,ETHUSDT,-0.00008733
2022-06-24 08:00:00,ETHUSDT,0.0000155
2022-06-24 00:00:00,ETHUSDT,0.00005248
2022-06-23 16:00:00,ETHUSDT,-0.00009749
2022-06-23 08:00:00,ETHUSDT,-0.00000644
2022-06-23 00:00:00,ETHUSDT,0.00001172
2022-06-22 16:00:00,ETHUSDT,0.00009173
2022-06-22 08:00:00,ETHUSDT,0.00001795
2022-06-22 00:00:00,ETHUSDT,0.00008147
2022-06-21 16:00:00,ETHUSDT,0.0001
2022-06-21 08:00:00,ETHUSDT,0.0001
2022-06-21 00:00:00,ETHUSDT,0.0001
2022-06-20 16:00:00,ETHUSDT,-0.00012696
2022-06-20 08:00:00,ETHUSDT,0.00001168
2022-06-20 00:00:00,ETHUSDT,0.00006291
2022-06-19 16:00:00,ETHUSDT,-0.00024002
2022-06-19 08:00:00,ETHUSDT,-0.00015603
2022-06-19 00:00:00,ETHUSDT,-0.00014613
2022-06-18 16:00:00,ETHUSDT,-0.00023723
2022-06-18 08:00:00,ETHUSDT,0.0001
2022-06-18 00:00:00,ETHUSDT,-0.00002069
2022-06-17 16:00:00,ETHUSDT,-0.00006627
2022-06-17 08:00:00,ETHUSDT,0.00001742
2022-06-17 00:00:00,ETHUSDT,-0.00000415
2022-06-16 16:00:00,ETHUSDT,0.00001329
2022-06-16 08:00:00,ETHUSDT,0.0001
2022-06-16 00:00:00,ETHUSDT,0.00003321
2022-06-15 16:00:00,ETHUSDT,0.0001
2022-06-15 08:00:00,ETHUSDT,-0.00008107
2022-06-15 00:00:00,ETHUSDT,0.0001
2022-06-14 16:00:00,ETHUSDT,0.00006563
2022-06-14 08:00:00,ETHUSDT,0.0001
2022-06-14 00:00:00,ETHUSDT,0.0001
2022-06-13 16:00:00,ETHUSDT,0.00004072
2022-06-13 08:00:00,ETHUSDT,0.0001
2022-06-13 00:00:00,ETHUSDT,0.00005612
2022-06-12 16:00:00,ETHUSDT,-0.00018475
2022-06-12 08:00:00,ETHUSDT,0.00006071
2022-06-12 00:00:00,ETHUSDT,-0.0000219
2022-06-11 16:00:00,ETHUSDT,-0.00000321
2022-06-11 08:00:00,ETHUSDT,-0.0000571
2022-06-11 00:00:00,ETHUSDT,-0.00002983
2022-06-10 16:00:00,ETHUSDT,0.0001
2022-06-10 08:00:00,ETHUSDT,0.0001
2022-06-10 00:00:00,ETHUSDT,0.0001
2022-06-09 16:00:00,ETHUSDT,0.00008878
2022-06-09 08:00:00,ETHUSDT,0.0001
2022-06-09 00:00:00,ETHUSDT,0.0001
2022-06-08 16:00:00,ETHUSDT,0.0001
2022-06-08 08:00:00,ETHUSDT,0.0001
2022-06-08 00:00:00,ETHUSDT,0.00008068
2022-06-07 16:00:00,ETHUSDT,-0.00000922
2022-06-07 08:00:00,ETHUSDT,0.0001
2022-06-07 00:00:00,ETHUSDT,0.00006952
2022-06-06 16:00:00,ETHUSDT,0.00004325
2022-06-06 08:00:00,ETHUSDT,0.0001
2022-06-06 00:00:00,ETHUSDT,0.0001
2022-06-05 16:00:00,ETHUSDT,0.0001
2022-06-05 08:00:00,ETHUSDT,0.0001
2022-06-05 00:00:00,ETHUSDT,0.0001
2022-06-04 16:00:00,ETHUSDT,0.0001
2022-06-04 08:00:00,ETHUSDT,0.0001
2022-06-04 00:00:00,ETHUSDT,0.0001
2022-06-03 16:00:00,ETHUSDT,0.0001
2022-06-03 08:00:00,ETHUSDT,0.0001
2022-06-03 00:00:00,ETHUSDT,0.00008391
2022-06-02 16:00:00,ETHUSDT,0.00006392
2022-06-02 08:00:00,ETHUSDT,0.00001063
2022-06-02 00:00:00,ETHUSDT,0.0001
2022-06-01 16:00:00,ETHUSDT,0.0001
2022-06-01 08:00:00,ETHUSDT,0.0001
2022-06-01 00:00:00,ETHUSDT,0.0001
2022-05-31 16:00:00,ETHUSDT,0.0001
2022-05-31 08:00:00,ETHUSDT,-0.00002961
2022-05-31 00:00:00,ETHUSDT,0.0001
2022-05-30 16:00:00,ETHUSDT,-0.00004053
2022-05-30 08:00:00,ETHUSDT,0.00007828
2022-05-30 00:00:00,ETHUSDT,0.00007281
2022-05-29 16:00:00,ETHUSDT,0.0001
2022-05-29 08:00:00,ETHUSDT,0.0000002
2022-05-29 00:00:00,ETHUSDT,0.0001
2022-05-28 16:00:00,ETHUSDT,0.0001
2022-05-28 08:00:00,ETHUSDT,0.0001
2022-05-28 00:00:00,ETHUSDT,0.0001
2022-05-27 16:00:00,ETHUSDT,0.00005805
2022-05-27 08:00:00,ETHUSDT,0.0001
2022-05-27 00:00:00,ETHUSDT,-0.0000088
2022-05-26 16:00:00,ETHUSDT,0.0001
2022-05-26 08:00:00,ETHUSDT,0.0001
2022-05-26 00:00:00,ETHUSDT,0.0001
2022-05-25 16:00:00,ETHUSDT,0.0001
2022-05-25 08:00:00,ETHUSDT,0.0001
2022-05-25 00:00:00,ETHUSDT,0.00003143
2022-05-24 16:00:00,ETHUSDT,-0.00000542
2022-05-24 08:00:00,ETHUSDT,0.00005353
2022-05-24 00:00:00,ETHUSDT,0.0001
2022-05-23 16:00:00,ETHUSDT,0.0001
2022-05-23 08:00:00,ETHUSDT,0.0001
2022-05-23 00:00:00,ETHUSDT,0.0001
2022-05-22 16:00:00,ETHUSDT,0.00000475
2022-05-22 08:00:00,ETHUSDT,0.00009856
2022-05-22 00:00:00,ETHUSDT,0.00002932
2022-05-21 16:00:00,ETHUSDT,0.00008513
2022-05-21 08:00:00,ETHUSDT,0.00001782
2022-05-21 00:00:00,ETHUSDT,0.0001
2022-05-20 16:00:00,ETHUSDT,0.0001
2022-05-20 08:00:00,ETHUSDT,0.0001
2022-05-20 00:00:00,ETHUSDT,0.0000854
2022-05-19 16:00:00,ETHUSDT,-0.00004835
2022-05-19 08:00:00,ETHUSDT,-0.00001381
2022-05-19 00:00:00,ETHUSDT,-0.00003401
2022-05-18 16:00:00,ETHUSDT,0.00004942
2022-05-18 08:00:00,ETHUSDT,0.0001
2022-05-18 00:00:00,ETHUSDT,0.0001
2022-05-17 16:00:00,ETHUSDT,0.0000166
2022-05-17 08:00:00,ETHUSDT,0.0001
2022-05-17 00:00:00,ETHUSDT,0.0001
2022-05-16 16:00:00,ETHUSDT,0.0001
2022-05-16 08:00:00,ETHUSDT,0.0001
2022-05-16 00:00:00,ETHUSDT,0.0001
2022-05-15 16:00:00,ETHUSDT,0.0001
2022-05-15 08:00:00,ETHUSDT,0.0001
2022-05-15 00:00:00,ETHUSDT,0.0001
2022-05-14 16:00:00,ETHUSDT,0.0001
2022-05-14 08:00:00,ETHUSDT,0.0001
2022-05-14 00:00:00,ETHUSDT,0.0001
2022-05-13 16:00:00,ETHUSDT,0.00006227
2022-05-13 08:00:00,ETHUSDT,0.0001
2022-05-13 00:00:00,ETHUSDT,-0.00021316
2022-05-12 16:00:00,ETHUSDT,-0.00046214
2022-05-12 08:00:00,ETHUSDT,0.0001
2022-05-12 00:00:00,ETHUSDT,0.0001
2022-05-11 16:00:00,ETHUSDT,0.0001
2022-05-11 08:00:00,ETHUSDT,0.0001
2022-05-11 00:00:00,ETHUSDT,0.0001
2022-05-10 16:00:00,ETHUSDT,0.0001
2022-05-10 08:00:00,ETHUSDT,0.0001
2022-05-10 00:00:00,ETHUSDT,0.0001
2022-05-09 16:00:00,ETHUSDT,0.0001
2022-05-09 08:00:00,ETHUSDT,0.0001
2022-05-09 00:00:00,ETHUSDT,0.0001
2022-05-08 16:00:00,ETHUSDT,0.0001
2022-05-08 08:00:00,ETHUSDT,0.0001
2022-05-08 00:00:00,ETHUSDT,0.0001
2022-05-07 16:00:00,ETHUSDT,0.0001
2022-05-07 08:00:00,ETHUSDT,0.0001
2022-05-07 00:00:00,ETHUSDT,0.0001
2022-05-06 16:00:00,ETHUSDT,-0.00006668
2022-05-06 08:00:00,ETHUSDT,0.0001
2022-05-06 00:00:00,ETHUSDT,0.0001
2022-05-05 16:00:00,ETHUSDT,0.0001
2022-05-05 08:00:00,ETHUSDT,0.0001
2022-05-05 00:00:00,ETHUSDT,0.0001
2022-05-04 16:00:00,ETHUSDT,0.0001
2022-05-04 08:00:00,ETHUSDT,0.0001
2022-05-04 00:00:00,ETHUSDT,0.0001
2022-05-03 16:00:00,ETHUSDT,0.00002759
2022-05-03 08:00:00,ETHUSDT,0.0001
2022-05-03 00:00:00,ETHUSDT,0.0000579
2022-05-02 16:00:00,ETHUSDT,-0.00007234
2022-05-02 08:00:00,ETHUSDT,0.00002405
2022-05-02 00:00:00,ETHUSDT,-0.00013576
2022-05-01 16:00:00,ETHUSDT,-0.00018161
2022-05-01 08:00:00,ETHUSDT,-0.00003574
2022-05-01 00:00:00,ETHUSDT,-0.00012793
2022-04-30 16:00:00,ETHUSDT,-0.00005608
2022-04-30 08:00:00,ETHUSDT,-0.0000791
2022-04-30 00:00:00,ETHUSDT,0.0001
2022-04-29 16:00:00,ETHUSDT,0.0001
2022-04-29 08:00:00,ETHUSDT,0.0001
2022-04-29 00:00:00,ETHUSDT,0.0001
2022-04-28 16:00:00,ETHUSDT,0.0001
2022-04-28 08:00:00,ETHUSDT,0.0001
2022-04-28 00:00:00,ETHUSDT,0.0001
2022-04-27 16:00:00,ETHUSDT,-0.00024776
2022-04-27 08:00:00,ETHUSDT,0.00001353
2022-04-27 00:00:00,ETHUSDT,0.0001
2022-04-26 16:00:00,ETHUSDT,0.0001
2022-04-26 08:00:00,ETHUSDT,0.0001
2022-04-26 00:00:00,ETHUSDT,-0.00016636
2022-04-25 16:00:00,ETHUSDT,-0.00018573
2022-04-25 08:00:00,ETHUSDT,0.00002252
2022-04-25 00:00:00,ETHUSDT,-0.00001578
2022-04-24 16:00:00,ETHUSDT,0.00002485
2022-04-24 08:00:00,ETHUSDT,-0.00002685
2022-04-24 00:00:00,ETHUSDT,0.0000773
2022-04-23 16:00:00,ETHUSDT,-0.00011081
2022-04-23 08:00:00,ETHUSDT,0.0001
2022-04-23 00:00:00,ETHUSDT,-0.00002008
2022-04-22 16:00:00,ETHUSDT,0.00003451
2022-04-22 08:00:00,ETHUSDT,-0.00004297
2022-04-22 00:00:00,ETHUSDT,0.0001
2022-04-21 16:00:00,ETHUSDT,0.00000952
2022-04-21 08:00:00,ETHUSDT,-0.00005296
2022-04-21 00:00:00,ETHUSDT,0.00009603
2022-04-20 16:00:00,ETHUSDT,-0.00019279
2022-04-20 08:00:00,ETHUSDT,0.0001
2022-04-20 00:00:00,ETHUSDT,0.00001108
2022-04-19 16:00:00,ETHUSDT,0.0001
2022-04-19 08:00:00,ETHUSDT,0.0001
2022-04-19 00:00:00,ETHUSDT,0.00002639
2022-04-18 16:00:00,ETHUSDT,-0.00009654
2022-04-18 08:00:00,ETHUSDT,0.0000634
2022-04-18 00:00:00,ETHUSDT,0.00002015
2022-04-17 16:00:00,ETHUSDT,-0.00027831
2022-04-17 08:00:00,ETHUSDT,0.00005012
2022-04-17 00:00:00,ETHUSDT,0.00009501
2022-04-16 16:00:00,ETHUSDT,-0.00005437
2022-04-16 08:00:00,ETHUSDT,-0.00005886
2022-04-16 00:00:00,ETHUSDT,0.00000019
2022-04-15 16:00:00,ETHUSDT,-0.0000966
2022-04-15 08:00:00,ETHUSDT,-0.00009363
2022-04-15 00:00:00,ETHUSDT,0.00008332
2022-04-14 16:00:00,ETHUSDT,-0.00008051
2022-04-14 08:00:00,ETHUSDT,-0.00005085
2022-04-14 00:00:00,ETHUSDT,0.0001
2022-04-13 16:00:00,ETHUSDT,-0.00016488
2022-04-13 08:00:00,ETHUSDT,0.0000766
2022-04-13 00:00:00,ETHUSDT,-0.00011606
2022-04-12 16:00:00,ETHUSDT,0.0001
2022-04-12 08:00:00,ETHUSDT,-0.00003989
2022-04-12 00:00:00,ETHUSDT,0.0001
2022-04-11 16:00:00,ETHUSDT,0.00009007
2022-04-11 08:00:00,ETHUSDT,-0.00002266
2022-04-11 00:00:00,ETHUSDT,0.0001
2022-04-10 16:00:00,ETHUSDT,0.00009453
2022-04-10 08:00:00,ETHUSDT,0.0001
2022-04-10 00:00:00,ETHUSDT,0.0001
2022-04-09 16:00:00,ETHUSDT,0.0001
2022-04-09 08:00:00,ETHUSDT,0.0001
2022-04-09 00:00:00,ETHUSDT,0.0001
2022-04-08 16:00:00,ETHUSDT,0.00006724
2022-04-08 08:00:00,ETHUSDT,-0.00002955
2022-04-08 00:00:00,ETHUSDT,0.0001
2022-04-07 16:00:00,ETHUSDT,0.0001
2022-04-07 08:00:00,ETHUSDT,0.0001
2022-04-07 00:00:00,ETHUSDT,0.0001
2022-04-06 16:00:00,ETHUSDT,-0.00011924
2022-04-06 08:00:00,ETHUSDT,0.0001
2022-04-06 00:00:00,ETHUSDT,0.0001
2022-04-05 16:00:00,ETHUSDT,0.0001
2022-04-05 08:00:00,ETHUSDT,0.0001
2022-04-05 00:00:00,ETHUSDT,0.0001
2022-04-04 16:00:00,ETHUSDT,0.00006378
2022-04-04 08:00:00,ETHUSDT,0.0001
2022-04-04 00:00:00,ETHUSDT,0.0001
2022-04-03 16:00:00,ETHUSDT,0.0001
2022-04-03 08:00:00,ETHUSDT,0.0001
2022-04-03 00:00:00,ETHUSDT,0.0001
2022-04-02 16:00:00,ETHUSDT,0.0001
2022-04-02 08:00:00,ETHUSDT,0.0001
2022-04-02 00:00:00,ETHUSDT,0.0001
2022-04-01 16:00:00,ETHUSDT,0.0001
2022-04-01 08:00:00,ETHUSDT,0.0001
2022-04-01 00:00:00,ETHUSDT,0.0001
2022-03-31 16:00:00,ETHUSDT,0.0001
2022-03-31 08:00:00,ETHUSDT,0.0001
2022-03-31 00:00:00,ETHUSDT,0.0001
2022-03-30 16:00:00,ETHUSDT,0.0001
2022-03-30 08:00:00,ETHUSDT,0.0001
2022-03-30 00:00:00,ETHUSDT,0.00005825
2022-03-29 16:00:00,ETHUSDT,0.0001
2022-03-29 08:00:00,ETHUSDT,0.00006933
2022-03-29 00:00:00,ETHUSDT,0.0001
2022-03-28 16:00:00,ETHUSDT,0.0001
2022-03-28 08:00:00,ETHUSDT,0.00008817
2022-03-28 00:00:00,ETHUSDT,0.0000027
2022-03-27 16:00:00,ETHUSDT,-0.00004939
2022-03-27 08:00:00,ETHUSDT,-0.00001141
2022-03-27 00:00:00,ETHUSDT,0.0001
2022-03-26 16:00:00,ETHUSDT,0.0001
2022-03-26 08:00:00,ETHUSDT,0.0001
2022-03-26 00:00:00,ETHUSDT,0.0001
2022-03-25 16:00:00,ETHUSDT,0.0001
2022-03-25 08:00:00,ETHUSDT,0.0001
2022-03-25 00:00:00,ETHUSDT,0.0001
2022-03-24 16:00:00,ETHUSDT,0.0001
2022-03-24 08:00:00,ETHUSDT,0.00003943
2022-03-24 00:00:00,ETHUSDT,-0.00010815
2022-03-23 16:00:00,ETHUSDT,0.00001598
2022-03-23 08:00:00,ETHUSDT,0.0001
2022-03-23 00:00:00,ETHUSDT,0.0001
2022-03-22 16:00:00,ETHUSDT,0.0001
2022-03-22 08:00:00,ETHUSDT,0.0001
2022-03-22 00:00:00,ETHUSDT,0.00001366
2022-03-21 16:00:00,ETHUSDT,0.0001
2022-03-21 08:00:00,ETHUSDT,0.0001
2022-03-21 00:00:00,ETHUSDT,0.0001
2022-03-20 16:00:00,ETHUSDT,0.0001
2022-03-20 08:00:00,ETHUSDT,0.0001
2022-03-20 00:00:00,ETHUSDT,0.00007574
2022-03-19 16:00:00,ETHUSDT,0.0001
2022-03-19 08:00:00,ETHUSDT,0.00001623
2022-03-19 00:00:00,ETHUSDT,-0.00019522
2022-03-18 16:00:00,ETHUSDT,-0.00003593
2022-03-18 08:00:00,ETHUSDT,-0.00015299
2022-03-18 00:00:00,ETHUSDT,0.0000288
2022-03-17 16:00:00,ETHUSDT,0.0001
2022-03-17 08:00:00,ETHUSDT,0.0001
2022-03-17 00:00:00,ETHUSDT,0.00007833
2022-03-16 16:00:00,ETHUSDT,0.0001
2022-03-16 08:00:00,ETHUSDT,0.0001
2022-03-16 00:00:00,ETHUSDT,0.00007174
2022-03-15 16:00:00,ETHUSDT,0.00006663
2022-03-15 08:00:00,ETHUSDT,0.0001
2022-03-15 00:00:00,ETHUSDT,0.0001
2022-03-14 16:00:00,ETHUSDT,0.0001
2022-03-14 08:00:00,ETHUSDT,0.0001
2022-03-14 00:00:00,ETHUSDT,0.0001
2022-03-13 16:00:00,ETHUSDT,0.0001
2022-03-13 08:00:00,ETHUSDT,0.0001
2022-03-13 00:00:00,ETHUSDT,0.0001
2022-03-12 16:00:00,ETHUSDT,0.00004559
2022-03-12 08:00:00,ETHUSDT,0.0001
2022-03-12 00:00:00,ETHUSDT,0.0001
2022-03-11 16:00:00,ETHUSDT,-0.00001171
2022-03-11 08:00:00,ETHUSDT,0.0001
2022-03-11 00:00:00,ETHUSDT,0.00008861
2022-03-10 16:00:00,ETHUSDT,0.0001
2022-03-10 08:00:00,ETHUSDT,0.0001
2022-03-10 00:00:00,ETHUSDT,0.0001
2022-03-09 16:00:00,ETHUSDT,0.0001
2022-03-09 08:00:00,ETHUSDT,0.0001
2022-03-09 00:00:00,ETHUSDT,0.0001
2022-03-08 16:00:00,ETHUSDT,0.0001
2022-03-08 08:00:00,ETHUSDT,-0.00003992
2022-03-08 00:00:00,ETHUSDT,0.0001
2022-03-07 16:00:00,ETHUSDT,-0.00014773
2022-03-07 08:00:00,ETHUSDT,-0.00004523
2022-03-07 00:00:00,ETHUSDT,-0.00002026
2022-03-06 16:00:00,ETHUSDT,-0.00004606
2022-03-06 08:00:00,ETHUSDT,-0.00019338
